id,text
136775,"Constellation — Whenever an enchantment you control enters, create a 2/2 white Pegasus creature token with flying."
136776,"Mill three cards. Then you may exile a creature or enchantment card from your graveyard. If you do, create a 2/2 black Zombie creature token."
136777,Create two 1/1 white Human Soldier creature tokens.
136778,"You gain X life and scry X, where X is the number of Zombies you control."
136779,CARDNAME's toughness is equal to your devotion to black.
136780,{o1oB}: Exile up to two target cards from graveyards. You gain 1 life for each creature card exiled this way.
136781,Sacrifice it at the beginning of the next end step.
136782,"Escape—{o3oBoB}, Exile four other cards from your graveyard."
136783,"Escape—{oBoBoRoR}, Exile five other cards from your graveyard."
136784,"Constellation — Whenever an enchantment you control enters, tap target creature an opponent controls."
136785,"Escape—{o4oB}, Exile three other cards from your graveyard."
136786,"When CARDNAME enters, create a number of 1/1 white Human Soldier creature tokens equal to your devotion to white."
136787,"Escape—{o4oBoG}, Exile six other cards from your graveyard."
136788,CARDNAME escapes with two +1/+1 counters on it.
136789,"When CARDNAME enters, create a 0/1 white Goat creature token."
136790,Sacrifice another creature: Scry 1.
136791,"{o1}, Sacrifice CARDNAME: Target creature or enchantment you control gains protection from the color of your choice until end of turn."
136792,"When CARDNAME dies, you may return target enchantment card from your graveyard to the battlefield."
136793,Pegasus creatures you control have lifelink.
136794,Gain control of target creature for as long as CARDNAME remains on the battlefield.
136795,"Search your library for a basic Plains card, reveal it, put it into your hand, then shuffle."
136796,Create a 0/4 colorless Wall artifact creature token with defender.
136797,You gain 2 life.
136798,"Whenever CARDNAME enters or attacks, you gain 3 life and draw a card, then you may put a land card from your hand onto the battlefield."
136799,"Until your next turn, creatures your opponents control attack each combat if able."
136800,"Whenever this creature deals combat damage to a player, create a 1/1 white Human Soldier creature token."
136801,"Enchanted creature gets +2/+2 and has first strike and ""Whenever this creature deals combat damage to a player, create a 1/1 white Human Soldier creature token."""
136802,"Whenever a creature dies, if an Aura you controlled was attached to it, return target creature card with mana value 2 or less from your graveyard to your hand."
136803,CARDNAME's toughness is equal to your devotion to white.
136804,"Whenever another creature you control enters or dies, you gain 1 life."
136805,Each tapped creature deals damage to itself equal to its power.
136806,{o2oW}: Exile enchanted creature.
136807,Create a 3/1 red and white Human Warrior creature token with trample and haste.
136808,Create a 2/1 red and white Human Cleric creature token with lifelink and haste.
136809,"Create a 1/2 red and white Human Rogue creature token with haste and ""When this token enters, it deals 1 damage to any target."""
136810,"At the beginning of your upkeep, choose one at random — 
• Create a 3/1 red and white Human Warrior creature token with trample and haste. 
• Create a 2/1 red and white Human Cleric creature token with lifelink and haste. 
• Create a 1/2 red and white Human Rogue creature token with haste and ""When this token enters, it deals 1 damage to any target."""
136812,"Put a +1/+1 counter on target creature you control, then it fights target creature you don't control. Adamant — If at least three green mana was spent to cast this spell, the creature you control gains indestructible until end of turn."
137089,"When CARDNAME enters, target creature you control gets +X/+0 until end of turn, where X is your devotion to green."
137114,It deals 4 damage to target non-Dragon creature an opponent controls.
137143,"{o1}, Discard a card: Choose 1, 2, 3, 4, 5, 6, 7, or 8 at random. Create a token that's a copy of a random creature card with mana value equal to that number. Activate only as a sorcery."
137144,Creatures you control have base power and toughness 3/3 and are Elks in addition to their other types.
137147,"When you cast a spell with the chosen name for the first time this turn, draw two cards."
137155,"Whenever CARDNAME mutates, put a +1/+1 counter on it."
137156,Mutate {o2oWoW}
137157,"Whenever CARDNAME mutates, create two 1/1 white Cat creature tokens with lifelink."
137158,"Whenever you cycle another card, you gain 1 life."
137159,Cycling {o1}
137160,Your opponents can't cast spells from anywhere other than their hands.
137161,Target Human creature you control gets +1/+1 and gains indestructible until end of turn.
137162,Target non-Human creature you control gets +1/+1 and gains indestructible until end of turn.
137163,"Choose one or both — 
• Target Human creature you control gets +1/+1 and gains indestructible until end of turn. 
• Target non-Human creature you control gets +1/+1 and gains indestructible until end of turn."
137164,"Whenever you cycle another card, put a +1/+1 counter on CARDNAME."
137165,"When CARDNAME dies, create a 1/1 white Human Soldier creature token."
137166,CARDNAME enters with your choice of a flying counter or a first strike counter on it.
137167,Mutate {o2oW}
137168,"Whenever CARDNAME mutates, other creatures you control get +X/+X until end of turn, where X is the number of times CARDNAME has mutated."
137169,"When CARDNAME enters, put a vigilance counter on target non-Human creature you control."
137170,"{o1oW}, {oT}: Put a +1/+1 counter on each creature you control with vigilance."
137171,CARDNAME has protection from each mana value of the chosen quality.
137172,"Choose one — 
• You gain 4 life. 
• Destroy target enchantment. 
• Put a +1/+1 counter on target creature."
137173,"Whenever a creature you control without flying dies, return it to the battlefield under its owner's control with a flying counter on it."
137174,Mutate {o3oW}
137175,"Whenever CARDNAME mutates, you gain 4 life."
137176,"Each player chooses an artifact, a creature, an enchantment, and a planeswalker from among the nonland permanents they control, then sacrifices the rest. If {oBoR} was spent to cast this spell, you choose the permanents for each player instead."
137177,"When CARDNAME enters, target Human you control gets +2/+2 until end of turn."
137178,"Whenever CARDNAME attacks, other Humans you control get +1/+0 until end of turn."
